plot_id,group,species,abundance,elevation,soil_moisture,soil_depth (cm),conifer proportion (%),slope,proportion of visible sky,pH,water_holding_capacity (%),organic_matter_content (%),NO3,NH4,Ca,K,P,Al
E4T8N5,Random,Claytonia,0,989.6999512,18,6.625,100,20,32.56,4.52,0.605442177,0.817541613,37.62305756,29.90546067,123.0841221,179.1139573,5.246599484,15.19213887
E4T8N5,Random,Erythronium,0,989.6999512,18,6.625,100,20,32.56,4.52,0.605442177,0.817541613,37.62305756,29.90546067,123.0841221,179.1139573,5.246599484,15.19213887
E4T8N5,Random,Dicentra,0,989.6999512,18,6.625,100,20,32.56,4.52,0.605442177,0.817541613,37.62305756,29.90546067,123.0841221,179.1139573,5.246599484,15.19213887
E4T8N5,Random,Trillium,0,989.6999512,18,6.625,100,20,32.56,4.52,0.605442177,0.817541613,37.62305756,29.90546067,123.0841221,179.1139573,5.246599484,15.19213887
E4T8N5,Random,Veratrum,0,989.6999512,18,6.625,100,20,32.56,4.52,0.605442177,0.817541613,37.62305756,29.90546067,123.0841221,179.1139573,5.246599484,15.19213887
E4T3N2S1,Extra,Claytonia,0,988.7799683,37.5,8.875,85,35,59.95,3.78,0.607728337,0.579750904,59.9,7.7,104.5,62,1.44,64.48
E4T3N2S1,Extra,Erythronium,96,988.7799683,37.5,8.875,85,35,59.95,3.78,0.607728337,0.579750904,59.9,7.7,104.5,62,1.44,64.48
E4T3N2S1,Extra,Dicentra,0,988.7799683,37.5,8.875,85,35,59.95,3.78,0.607728337,0.579750904,59.9,7.7,104.5,62,1.44,64.48
E4T3N2S1,Extra,Trillium,9,988.7799683,37.5,8.875,85,35,59.95,3.78,0.607728337,0.579750904,59.9,7.7,104.5,62,1.44,64.48
E4T3N2S1,Extra,Veratrum,0,988.7799683,37.5,8.875,85,35,59.95,3.78,0.607728337,0.579750904,59.9,7.7,104.5,62,1.44,64.48
E4T4N2S1,Extra,Claytonia,28,1002.940002,28.25,7.625,70,14,64.26,4.18,0.715620828,0.794452699,115.7,43.2,179.7,1051.2,3.14,45.57
E4T4N2S1,Extra,Erythronium,121,1002.940002,28.25,7.625,70,14,64.26,4.18,0.715620828,0.794452699,115.7,43.2,179.7,1051.2,3.14,45.57
E4T4N2S1,Extra,Dicentra,0,1002.940002,28.25,7.625,70,14,64.26,4.18,0.715620828,0.794452699,115.7,43.2,179.7,1051.2,3.14,45.57
E4T4N2S1,Extra,Trillium,17,1002.940002,28.25,7.625,70,14,64.26,4.18,0.715620828,0.794452699,115.7,43.2,179.7,1051.2,3.14,45.57
E4T4N2S1,Extra,Veratrum,2,1002.940002,28.25,7.625,70,14,64.26,4.18,0.715620828,0.794452699,115.7,43.2,179.7,1051.2,3.14,45.57
E4T4N2S2,Extra,Claytonia,7,997.9799805,19.25,8.75,70,20,30.85,4.13,0.604492188,0.789240973,105.7,9.9,396.1,158.2,2.66,33.59
E4T4N2S2,Extra,Erythronium,89,997.9799805,19.25,8.75,70,20,30.85,4.13,0.604492188,0.789240973,105.7,9.9,396.1,158.2,2.66,33.59
E4T4N2S2,Extra,Dicentra,0,997.9799805,19.25,8.75,70,20,30.85,4.13,0.604492188,0.789240973,105.7,9.9,396.1,158.2,2.66,33.59
E4T4N2S2,Extra,Trillium,25,997.9799805,19.25,8.75,70,20,30.85,4.13,0.604492188,0.789240973,105.7,9.9,396.1,158.2,2.66,33.59
E4T4N2S2,Extra,Veratrum,0,997.9799805,19.25,8.75,70,20,30.85,4.13,0.604492188,0.789240973,105.7,9.9,396.1,158.2,2.66,33.59
E4T4N2S3,Extra,Claytonia,0,978.3399658,32.5,6.5,60,23,35.32,4.04,0.464373464,0.17002442,59.3,4.4,507.1,139.2,1.7,29.86
E4T4N2S3,Extra,Erythronium,0,978.3399658,32.5,6.5,60,23,35.32,4.04,0.464373464,0.17002442,59.3,4.4,507.1,139.2,1.7,29.86
E4T4N2S3,Extra,Dicentra,0,978.3399658,32.5,6.5,60,23,35.32,4.04,0.464373464,0.17002442,59.3,4.4,507.1,139.2,1.7,29.86
E4T4N2S3,Extra,Trillium,24,978.3399658,32.5,6.5,60,23,35.32,4.04,0.464373464,0.17002442,59.3,4.4,507.1,139.2,1.7,29.86
E4T4N2S3,Extra,Veratrum,0,978.3399658,32.5,6.5,60,23,35.32,4.04,0.464373464,0.17002442,59.3,4.4,507.1,139.2,1.7,29.86
E4T4N4S1,Extra,Claytonia,28,1053.039917,23.75,6.75,90,8,56.13,4.37,0.542345277,0.737799043,198.3,8.5,419.8,169.5,2.66,100.49
E4T4N4S1,Extra,Erythronium,121,1053.039917,23.75,6.75,90,8,56.13,4.37,0.542345277,0.737799043,198.3,8.5,419.8,169.5,2.66,100.49
E4T4N4S1,Extra,Dicentra,0,1053.039917,23.75,6.75,90,8,56.13,4.37,0.542345277,0.737799043,198.3,8.5,419.8,169.5,2.66,100.49
E4T4N4S1,Extra,Trillium,3,1053.039917,23.75,6.75,90,8,56.13,4.37,0.542345277,0.737799043,198.3,8.5,419.8,169.5,2.66,100.49
E4T4N4S1,Extra,Veratrum,6,1053.039917,23.75,6.75,90,8,56.13,4.37,0.542345277,0.737799043,198.3,8.5,419.8,169.5,2.66,100.49
E4T5N2S1,Extra,Claytonia,0,962.4299927,9.5,8,90,27,47.4,3.8,0.455275229,0.084818068,53.8,16.5,139.3,133.8,2.1,12.45
E4T5N2S1,Extra,Erythronium,115,962.4299927,9.5,8,90,27,47.4,3.8,0.455275229,0.084818068,53.8,16.5,139.3,133.8,2.1,12.45
E4T5N2S1,Extra,Dicentra,0,962.4299927,9.5,8,90,27,47.4,3.8,0.455275229,0.084818068,53.8,16.5,139.3,133.8,2.1,12.45
E4T5N2S1,Extra,Trillium,4,962.4299927,9.5,8,90,27,47.4,3.8,0.455275229,0.084818068,53.8,16.5,139.3,133.8,2.1,12.45
E4T5N2S1,Extra,Veratrum,0,962.4299927,9.5,8,90,27,47.4,3.8,0.455275229,0.084818068,53.8,16.5,139.3,133.8,2.1,12.45
E4T5N3S1,Extra,Claytonia,0,1022.459961,26.25,13,100,5,34.78,3.71,0.528953229,0.306235431,152.8,30.1,236,208,35.82,40.61
E4T5N3S1,Extra,Erythronium,159,1022.459961,26.25,13,100,5,34.78,3.71,0.528953229,0.306235431,152.8,30.1,236,208,35.82,40.61
E4T5N3S1,Extra,Dicentra,0,1022.459961,26.25,13,100,5,34.78,3.71,0.528953229,0.306235431,152.8,30.1,236,208,35.82,40.61
E4T5N3S1,Extra,Trillium,2,1022.459961,26.25,13,100,5,34.78,3.71,0.528953229,0.306235431,152.8,30.1,236,208,35.82,40.61
E4T5N3S1,Extra,Veratrum,0,1022.459961,26.25,13,100,5,34.78,3.71,0.528953229,0.306235431,152.8,30.1,236,208,35.82,40.61
E4T5N4S1,Extra,Claytonia,0,960.3800049,21,15.5,98,26,25.66,4.03,0.604467806,0.253805427,237.6,22.7,203.1,84.7,2.59,30.71
E4T5N4S1,Extra,Erythronium,18,960.3800049,21,15.5,98,26,25.66,4.03,0.604467806,0.253805427,237.6,22.7,203.1,84.7,2.59,30.71
E4T5N4S1,Extra,Dicentra,0,960.3800049,21,15.5,98,26,25.66,4.03,0.604467806,0.253805427,237.6,22.7,203.1,84.7,2.59,30.71
E4T5N4S1,Extra,Trillium,1,960.3800049,21,15.5,98,26,25.66,4.03,0.604467806,0.253805427,237.6,22.7,203.1,84.7,2.59,30.71
E4T5N4S1,Extra,Veratrum,0,960.3800049,21,15.5,98,26,25.66,4.03,0.604467806,0.253805427,237.6,22.7,203.1,84.7,2.59,30.71
E4T6N2S1,Extra,Claytonia,0,1024.02002,11.5,9.625,90,24,21.71,3.74,0.618247299,0.584389593,139.1,10.9,227.8,186.1,19.03,42.62
E4T6N2S1,Extra,Erythronium,0,1024.02002,11.5,9.625,90,24,21.71,3.74,0.618247299,0.584389593,139.1,10.9,227.8,186.1,19.03,42.62
E4T6N2S1,Extra,Dicentra,0,1024.02002,11.5,9.625,90,24,21.71,3.74,0.618247299,0.584389593,139.1,10.9,227.8,186.1,19.03,42.62
E4T6N2S1,Extra,Trillium,5,1024.02002,11.5,9.625,90,24,21.71,3.74,0.618247299,0.584389593,139.1,10.9,227.8,186.1,19.03,42.62
E4T6N2S1,Extra,Veratrum,0,1024.02002,11.5,9.625,90,24,21.71,3.74,0.618247299,0.584389593,139.1,10.9,227.8,186.1,19.03,42.62
E4T6N5S1,Extra,Claytonia,0,1007.549988,13,8.5,75,25,28.36,4.1,0.635204082,0.574028122,30.4,80.3,144,289.6,6.4,22.64
E4T6N5S1,Extra,Erythronium,1680,1007.549988,13,8.5,75,25,28.36,4.1,0.635204082,0.574028122,30.4,80.3,144,289.6,6.4,22.64
E4T6N5S1,Extra,Dicentra,0,1007.549988,13,8.5,75,25,28.36,4.1,0.635204082,0.574028122,30.4,80.3,144,289.6,6.4,22.64
E4T6N5S1,Extra,Trillium,0,1007.549988,13,8.5,75,25,28.36,4.1,0.635204082,0.574028122,30.4,80.3,144,289.6,6.4,22.64
E4T6N5S1,Extra,Veratrum,0,1007.549988,13,8.5,75,25,28.36,4.1,0.635204082,0.574028122,30.4,80.3,144,289.6,6.4,22.64
E4T7N1S1,Extra,Claytonia,0,964.3899536,37.5,5.125,95,19,38.19,4.21,0.626086957,0.724882629,204.3,83.9,195.6,247.8,1.62,132.23
E4T7N1S1,Extra,Erythronium,234,964.3899536,37.5,5.125,95,19,38.19,4.21,0.626086957,0.724882629,204.3,83.9,195.6,247.8,1.62,132.23
E4T7N1S1,Extra,Dicentra,0,964.3899536,37.5,5.125,95,19,38.19,4.21,0.626086957,0.724882629,204.3,83.9,195.6,247.8,1.62,132.23
E4T7N1S1,Extra,Trillium,2,964.3899536,37.5,5.125,95,19,38.19,4.21,0.626086957,0.724882629,204.3,83.9,195.6,247.8,1.62,132.23
E4T7N1S1,Extra,Veratrum,0,964.3899536,37.5,5.125,95,19,38.19,4.21,0.626086957,0.724882629,204.3,83.9,195.6,247.8,1.62,132.23
E4T7N5S1,Extra,Claytonia,0,1001.459961,9.5,20.875,75,33,19.38,4.12,0.333810888,0.196639151,40.1,52.4,147.7,297.6,6.41,19.97
E4T7N5S1,Extra,Erythronium,32,1001.459961,9.5,20.875,75,33,19.38,4.12,0.333810888,0.196639151,40.1,52.4,147.7,297.6,6.41,19.97
E4T7N5S1,Extra,Dicentra,0,1001.459961,9.5,20.875,75,33,19.38,4.12,0.333810888,0.196639151,40.1,52.4,147.7,297.6,6.41,19.97
E4T7N5S1,Extra,Trillium,2,1001.459961,9.5,20.875,75,33,19.38,4.12,0.333810888,0.196639151,40.1,52.4,147.7,297.6,6.41,19.97
E4T7N5S1,Extra,Veratrum,0,1001.459961,9.5,20.875,75,33,19.38,4.12,0.333810888,0.196639151,40.1,52.4,147.7,297.6,6.41,19.97
E4T8N1S1,Extra,Claytonia,139,1008.73999,36.5,12.25,100,8,56.55,4.27,0.462279294,0.458131488,202.7,11.2,531.4,214.5,3.8,120.81
E4T8N1S1,Extra,Erythronium,640,1008.73999,36.5,12.25,100,8,56.55,4.27,0.462279294,0.458131488,202.7,11.2,531.4,214.5,3.8,120.81
E4T8N1S1,Extra,Dicentra,0,1008.73999,36.5,12.25,100,8,56.55,4.27,0.462279294,0.458131488,202.7,11.2,531.4,214.5,3.8,120.81
E4T8N1S1,Extra,Trillium,0,1008.73999,36.5,12.25,100,8,56.55,4.27,0.462279294,0.458131488,202.7,11.2,531.4,214.5,3.8,120.81
E4T8N1S1,Extra,Veratrum,0,1008.73999,36.5,12.25,100,8,56.55,4.27,0.462279294,0.458131488,202.7,11.2,531.4,214.5,3.8,120.81
E4T8N1S2,Extra,Claytonia,0,991.8399658,40.5,13.25,100,28,43.8,3.7,0.454672245,0.336969697,175.2,12.4,331.9,184.8,15.05,56.04
E4T8N1S2,Extra,Erythronium,0,991.8399658,40.5,13.25,100,28,43.8,3.7,0.454672245,0.336969697,175.2,12.4,331.9,184.8,15.05,56.04
E4T8N1S2,Extra,Dicentra,0,991.8399658,40.5,13.25,100,28,43.8,3.7,0.454672245,0.336969697,175.2,12.4,331.9,184.8,15.05,56.04
E4T8N1S2,Extra,Trillium,2,991.8399658,40.5,13.25,100,28,43.8,3.7,0.454672245,0.336969697,175.2,12.4,331.9,184.8,15.05,56.04
E4T8N1S2,Extra,Veratrum,0,991.8399658,40.5,13.25,100,28,43.8,3.7,0.454672245,0.336969697,175.2,12.4,331.9,184.8,15.05,56.04
E4T8N2S1,Extra,Claytonia,0,973.0700073,37.25,14.25,95,35,26.71,4.14,0.526239067,0.3125,197.8,8,192.5,116,1.46,87.99
E4T8N2S1,Extra,Erythronium,0,973.0700073,37.25,14.25,95,35,26.71,4.14,0.526239067,0.3125,197.8,8,192.5,116,1.46,87.99
E4T8N2S1,Extra,Dicentra,0,973.0700073,37.25,14.25,95,35,26.71,4.14,0.526239067,0.3125,197.8,8,192.5,116,1.46,87.99
E4T8N2S1,Extra,Trillium,11,973.0700073,37.25,14.25,95,35,26.71,4.14,0.526239067,0.3125,197.8,8,192.5,116,1.46,87.99
E4T8N2S1,Extra,Veratrum,0,973.0700073,37.25,14.25,95,35,26.71,4.14,0.526239067,0.3125,197.8,8,192.5,116,1.46,87.99
E4T8N3S2,Extra,Claytonia,67,1014.559998,83.75,8.625,100,5,48.21,4.11,0.535433071,0.201101928,188.9,39.7,906.6,172.8,1.81,130.49
E4T8N3S2,Extra,Erythronium,0,1014.559998,83.75,8.625,100,5,48.21,4.11,0.535433071,0.201101928,188.9,39.7,906.6,172.8,1.81,130.49
E4T8N3S2,Extra,Dicentra,0,1014.559998,83.75,8.625,100,5,48.21,4.11,0.535433071,0.201101928,188.9,39.7,906.6,172.8,1.81,130.49
E4T8N3S2,Extra,Trillium,0,1014.559998,83.75,8.625,100,5,48.21,4.11,0.535433071,0.201101928,188.9,39.7,906.6,172.8,1.81,130.49
E4T8N3S2,Extra,Veratrum,67,1014.559998,83.75,8.625,100,5,48.21,4.11,0.535433071,0.201101928,188.9,39.7,906.6,172.8,1.81,130.49
